TIME	LOAD	DISPLACEMENT	STRAIN GAGE	•ËL	E.STRESS	E.STRAIN	T.STRESS	T.STRAIN
10.234	-621.654	-0.089	0.000	-0.089	-215.622	-0.199	-215.193	-0.199
10.247	-585.229	-0.095	0.000	-0.095	-202.988	-0.210	-202.560	-0.211
10.260	-573.087	-0.105	0.000	-0.105	-198.776	-0.234	-198.311	-0.234
10.273	-583.610	-0.110	0.000	-0.110	-202.426	-0.246	-201.929	-0.246
10.286	-607.084	-0.089	0.000	-0.089	-210.568	-0.199	-210.150	-0.199
10.299	-586.038	-0.074	0.000	-0.074	-203.268	-0.164	-202.936	-0.164
10.312	-560.946	-0.105	0.000	-0.105	-194.565	-0.234	-194.110	-0.234
10.325	-560.946	-0.116	0.000	-0.116	-194.565	-0.257	-194.064	-0.258
10.338	-581.991	-0.100	0.000	-0.100	-201.865	-0.222	-201.416	-0.222
10.351	-580.372	-0.084	0.000	-0.084	-201.303	-0.187	-200.927	-0.187
10.364	-543.138	-0.089	0.000	-0.089	-188.388	-0.199	-188.014	-0.199
10.377	-529.377	-0.105	0.000	-0.105	-183.615	-0.234	-183.186	-0.234
10.390	-538.281	-0.105	0.000	-0.105	-186.704	-0.234	-186.267	-0.234
10.403	-563.374	-0.084	0.000	-0.084	-195.407	-0.187	-195.042	-0.187
10.416	-543.947	-0.068	0.000	-0.068	-188.669	-0.152	-188.382	-0.152
10.429	-518.855	-0.084	0.000	-0.084	-179.966	-0.187	-179.629	-0.187
10.442	-509.951	-0.100	0.000	-0.100	-176.877	-0.222	-176.484	-0.222
10.455	-543.138	-0.100	0.000	-0.100	-188.388	-0.222	-187.970	-0.222
10.468	-547.995	-0.084	0.000	-0.084	-190.073	-0.187	-189.717	-0.187
10.481	-511.569	-0.084	0.000	-0.084	-177.439	-0.187	-177.107	-0.187
10.494	-497.809	-0.110	0.000	-0.110	-172.666	-0.246	-172.242	-0.246
10.507	-501.047	-0.100	0.000	-0.100	-173.789	-0.222	-173.403	-0.222
10.520	-526.949	-0.079	0.000	-0.079	-182.773	-0.175	-182.453	-0.176
10.533	-512.379	-0.058	0.000	-0.058	-177.719	-0.129	-177.491	-0.129
10.546	-484.048	-0.084	0.000	-0.084	-167.893	-0.187	-167.579	-0.187
10.559	-479.192	-0.089	0.000	-0.089	-166.208	-0.199	-165.878	-0.199
10.572	-507.522	-0.089	0.000	-0.089	-176.035	-0.199	-175.685	-0.199
10.585	-513.998	-0.063	0.000	-0.063	-178.281	-0.140	-178.031	-0.140
10.598	-480.001	-0.074	0.000	-0.074	-166.489	-0.164	-166.217	-0.164
10.610	-458.956	-0.079	0.000	-0.079	-159.189	-0.175	-158.910	-0.176
10.623	-471.097	-0.100	0.000	-0.100	-163.401	-0.222	-163.038	-0.222
10.636	-498.618	-0.079	0.000	-0.079	-172.947	-0.175	-172.643	-0.176
10.649	-474.335	-0.053	0.000	-0.053	-164.524	-0.117	-164.332	-0.117
10.662	-453.289	-0.095	0.000	-0.095	-157.224	-0.210	-156.893	-0.211
10.675	-449.242	-0.089	0.000	-0.089	-155.820	-0.199	-155.511	-0.199
10.688	-464.622	-0.079	0.000	-0.079	-161.155	-0.175	-160.872	-0.176
10.701	-471.907	-0.063	0.000	-0.063	-163.682	-0.140	-163.452	-0.140
10.714	-429.006	-0.063	0.000	-0.063	-148.801	-0.140	-148.593	-0.140
10.727	-421.721	-0.089	0.000	-0.089	-146.275	-0.199	-145.984	-0.199
10.740	-431.434	-0.084	0.000	-0.084	-149.644	-0.187	-149.364	-0.187
10.753	-452.480	-0.068	0.000	-0.068	-156.943	-0.152	-156.705	-0.152
10.766	-440.338	-0.047	0.000	-0.047	-152.732	-0.105	-152.571	-0.105
10.779	-403.913	-0.074	0.000	-0.074	-140.098	-0.164	-139.869	-0.164
10.792	-401.485	-0.084	0.000	-0.084	-139.256	-0.187	-138.995	-0.187
10.805	-424.149	-0.074	0.001	-0.074	-147.117	-0.164	-146.876	-0.164
10.818	-428.197	-0.058	0.000	-0.058	-148.521	-0.129	-148.330	-0.129
10.831	-397.438	-0.068	0.000	-0.068	-137.852	-0.152	-137.642	-0.152
10.844	-381.249	-0.074	0.000	-0.074	-132.237	-0.164	-132.020	-0.164
10.857	-399.057	-0.079	0.000	-0.079	-138.413	-0.175	-138.171	-0.176
10.870	-416.864	-0.063	0.000	-0.063	-144.590	-0.140	-144.387	-0.140
10.883	-397.438	-0.058	0.000	-0.058	-137.852	-0.129	-137.675	-0.129
10.896	-378.820	-0.068	0.000	-0.068	-131.395	-0.152	-131.195	-0.152
10.909	-369.917	-0.074	0.000	-0.074	-128.306	-0.164	-128.096	-0.164
10.922	-395.819	-0.053	0.000	-0.053	-137.290	-0.117	-137.130	-0.117
10.935	-399.866	-0.058	0.000	-0.058	-138.694	-0.129	-138.516	-0.129
10.948	-369.107	-0.037	0.000	-0.037	-128.025	-0.082	-127.921	-0.082
10.961	-356.156	-0.068	0.000	-0.068	-123.533	-0.152	-123.346	-0.152
10.973	-369.107	-0.068	0.000	-0.068	-128.025	-0.152	-127.831	-0.152
10.986	-395.819	-0.068	0.000	-0.068	-137.290	-0.152	-137.082	-0.152
10.999	-379.630	-0.047	0.000	-0.047	-131.675	-0.105	-131.537	-0.105
11.012	-354.537	-0.068	0.000	-0.068	-122.972	-0.152	-122.785	-0.152
11.025	-348.871	-0.074	0.000	-0.074	-121.006	-0.164	-120.808	-0.164
11.038	-372.345	-0.053	0.000	-0.053	-129.148	-0.117	-128.997	-0.117
11.051	-377.202	-0.047	0.000	-0.047	-130.833	-0.105	-130.695	-0.105
11.064	-348.871	-0.042	0.000	-0.042	-121.006	-0.094	-120.893	-0.094
11.077	-331.873	-0.063	0.000	-0.063	-115.111	-0.140	-114.949	-0.140
11.090	-348.871	-0.063	0.000	-0.063	-121.006	-0.140	-120.837	-0.140
11.103	-367.488	-0.058	0.000	-0.058	-127.464	-0.129	-127.300	-0.129
11.116	-344.824	-0.047	0.000	-0.047	-119.603	-0.105	-119.477	-0.105
11.129	-325.397	-0.053	0.000	-0.053	-112.865	-0.117	-112.733	-0.117
11.142	-318.921	-0.079	0.000	-0.079	-110.618	-0.175	-110.424	-0.176
11.155	-344.824	-0.058	0.000	-0.058	-119.603	-0.129	-119.449	-0.129
11.168	-348.062	-0.053	0.000	-0.053	-120.726	-0.117	-120.585	-0.117
11.181	-315.684	-0.042	0.000	-0.042	-109.495	-0.094	-109.393	-0.094
11.194	-297.876	-0.068	0.000	-0.068	-103.319	-0.152	-103.162	-0.152
11.207	-309.208	-0.068	0.000	-0.068	-107.249	-0.152	-107.086	-0.152
11.220	-335.920	-0.047	0.000	-0.047	-116.514	-0.105	-116.392	-0.105
11.233	-319.731	-0.037	0.000	-0.037	-110.899	-0.082	-110.808	-0.082
11.246	-293.829	-0.042	0.000	-0.042	-101.915	-0.094	-101.820	-0.094
11.259	-286.544	-0.063	0.000	-0.063	-99.388	-0.140	-99.249	-0.140
11.272	-318.112	-0.047	0.000	-0.047	-110.338	-0.105	-110.222	-0.105
11.285	-327.016	-0.037	0.000	-0.037	-113.426	-0.082	-113.333	-0.082
11.298	-288.163	-0.042	0.000	-0.042	-99.950	-0.094	-99.856	-0.094
11.311	-282.496	-0.074	0.000	-0.074	-97.984	-0.164	-97.824	-0.164
11.324	-294.638	-0.068	0.000	-0.068	-102.196	-0.152	-102.040	-0.152
11.337	-312.446	-0.047	0.000	-0.047	-108.372	-0.105	-108.258	-0.105
11.349	-304.351	-0.021	0.000	-0.021	-105.565	-0.047	-105.515	-0.047
11.362	-268.736	-0.047	0.000	-0.047	-93.211	-0.105	-93.113	-0.105
11.375	-263.879	-0.058	0.000	-0.058	-91.527	-0.129	-91.409	-0.129
11.388	-288.163	-0.047	0.000	-0.047	-99.950	-0.105	-99.844	-0.105
11.401	-297.876	-0.032	0.000	-0.032	-103.319	-0.070	-103.246	-0.070
11.414	-257.404	-0.032	0.000	-0.032	-89.281	-0.070	-89.218	-0.070
11.427	-248.500	-0.047	0.000	-0.047	-86.193	-0.105	-86.102	-0.105
11.440	-261.451	-0.047	0.000	-0.047	-90.685	-0.105	-90.589	-0.105
11.453	-286.544	-0.037	0.000	-0.037	-99.388	-0.082	-99.307	-0.082
11.466	-280.878	-0.032	0.000	-0.032	-97.423	-0.070	-97.355	-0.070
11.479	-250.119	-0.053	0.000	-0.053	-86.754	-0.117	-86.653	-0.117
11.492	-238.786	-0.053	0.000	-0.053	-82.823	-0.117	-82.727	-0.117
11.505	-267.926	-0.042	0.000	-0.042	-92.931	-0.094	-92.844	-0.094
11.518	-276.021	-0.021	0.000	-0.021	-95.738	-0.047	-95.694	-0.047
11.531	-250.119	-0.032	0.000	-0.032	-86.754	-0.070	-86.693	-0.070
11.544	-230.692	-0.042	0.000	-0.042	-80.016	-0.094	-79.941	-0.094
11.557	-238.786	-0.053	0.000	-0.053	-82.823	-0.117	-82.727	-0.117
11.570	-263.070	-0.037	0.000	-0.037	-91.246	-0.082	-91.172	-0.082
11.583	-245.262	-0.021	0.000	-0.021	-85.070	-0.047	-85.030	-0.047
11.596	-218.550	-0.047	0.000	-0.047	-75.805	-0.105	-75.725	-0.105
11.609	-209.646	-0.053	0.000	-0.053	-72.716	-0.117	-72.631	-0.117
11.622	-235.549	-0.042	0.000	-0.042	-81.700	-0.094	-81.624	-0.094
11.635	-238.786	-0.021	0.000	-0.021	-82.823	-0.047	-82.785	-0.047
11.648	-208.837	-0.037	0.000	-0.037	-72.435	-0.082	-72.376	-0.082
11.661	-193.457	-0.042	0.000	-0.042	-67.101	-0.094	-67.038	-0.094
11.674	-204.790	-0.037	0.000	-0.037	-71.032	-0.082	-70.974	-0.082
11.687	-226.645	-0.032	0.000	-0.032	-78.612	-0.070	-78.557	-0.070
11.700	-217.741	-0.005	0.000	-0.005	-75.524	-0.012	-75.515	-0.012
11.713	-180.506	-0.032	0.000	-0.032	-62.609	-0.070	-62.565	-0.070
11.725	-178.792	-0.047	0.000	-0.047	-62.014	-0.105	-61.949	-0.105
11.738	-205.599	-0.026	0.000	-0.026	-71.312	-0.058	-71.271	-0.058
11.751	-214.503	-0.016	0.000	-0.016	-74.401	-0.035	-74.375	-0.035
11.764	-191.029	-0.026	0.000	-0.026	-66.259	-0.058	-66.220	-0.058
11.777	-178.792	-0.047	0.000	-0.047	-62.014	-0.105	-61.949	-0.105
11.790	-178.792	-0.037	0.000	-0.037	-62.014	-0.082	-61.963	-0.082
11.803	-204.790	-0.021	0.000	-0.021	-71.032	-0.047	-70.998	-0.047
11.816	-192.648	-0.016	0.000	-0.016	-66.820	-0.035	-66.797	-0.035
11.829	-178.078	-0.026	0.000	-0.026	-61.767	-0.058	-61.731	-0.058
11.842	-165.127	-0.042	0.000	-0.042	-57.275	-0.094	-57.221	-0.094
11.855	-178.792	-0.021	0.000	-0.021	-62.014	-0.047	-61.985	-0.047
11.868	-184.554	-0.011	0.000	-0.011	-64.013	-0.023	-63.998	-0.023
11.881	-178.792	-0.016	0.000	-0.016	-62.014	-0.035	-61.992	-0.035
11.894	-157.842	-0.037	0.000	-0.037	-54.748	-0.082	-54.703	-0.082
11.907	-160.270	-0.037	0.000	-0.037	-55.590	-0.082	-55.544	-0.082
11.920	-178.792	-0.021	0.000	-0.021	-62.014	-0.047	-61.985	-0.047
11.933	-178.078	0.000	0.000	0.000	-61.767	0.000	-61.767	0.000
11.946	-144.081	-0.032	0.000	-0.032	-49.975	-0.070	-49.940	-0.070
11.959	-133.558	-0.037	0.000	-0.037	-46.325	-0.082	-46.287	-0.082
11.972	-157.842	-0.021	0.000	-0.021	-54.748	-0.047	-54.722	-0.047
11.985	-163.508	-0.011	0.000	-0.011	-56.713	-0.023	-56.700	-0.023
11.998	-147.319	-0.011	0.000	-0.011	-51.098	-0.023	-51.086	-0.023
12.011	-110.894	-0.032	0.000	-0.032	-38.464	-0.070	-38.437	-0.070
12.024	-121.417	-0.032	0.000	-0.032	-42.114	-0.070	-42.084	-0.070
12.037	-145.700	-0.016	0.000	-0.016	-50.536	-0.035	-50.519	-0.035
12.050	-143.272	0.000	0.000	0.000	-49.694	0.000	-49.694	0.000
12.063	-106.847	-0.021	0.000	-0.021	-37.060	-0.047	-37.043	-0.047
12.076	-92.277	-0.032	0.000	-0.032	-32.006	-0.070	-31.984	-0.070
12.089	-122.226	-0.016	0.000	-0.016	-42.394	-0.035	-42.380	-0.035
12.101	-126.273	-0.005	0.000	-0.005	-43.798	-0.012	-43.793	-0.012
12.114	-103.609	0.011	0.000	0.011	-35.937	0.023	-35.945	0.023
12.127	-71.231	-0.026	0.000	-0.026	-24.707	-0.058	-24.692	-0.058
12.140	-80.135	-0.021	0.000	-0.021	-27.795	-0.047	-27.782	-0.047
12.153	-103.609	-0.005	0.000	-0.005	-35.937	-0.012	-35.933	-0.012
12.166	-110.894	0.011	0.000	0.011	-38.464	0.023	-38.473	0.023
12.179	-59.090	-0.016	0.000	-0.016	-20.495	-0.035	-20.488	-0.035
12.192	-55.852	-0.016	0.000	-0.016	-19.372	-0.035	-19.365	-0.035
12.205	-82.563	-0.016	0.000	-0.016	-28.637	-0.035	-28.627	-0.035
12.218	-89.848	0.011	0.000	0.011	-31.164	0.023	-31.171	0.023
12.231	-71.231	0.021	0.000	0.021	-24.707	0.047	-24.718	0.047
12.244	-37.234	-0.005	0.000	-0.005	-12.915	-0.012	-12.913	-0.012
12.257	-47.757	-0.016	0.000	-0.016	-16.565	-0.035	-16.559	-0.035
12.270	-72.850	0.000	0.000	0.000	-25.268	0.000	-25.268	0.000
12.283	-78.516	0.021	0.000	0.021	-27.233	0.047	-27.246	0.047
12.296	-38.044	-0.011	0.000	-0.011	-13.196	-0.023	-13.193	-0.023
12.309	-25.902	-0.016	0.000	-0.016	-8.984	-0.035	-8.981	-0.035
12.322	-50.186	-0.005	0.000	-0.005	-17.407	-0.012	-17.405	-0.012
12.335	-60.708	0.011	0.000	0.011	-21.057	0.023	-21.062	0.023
12.348	-36.425	0.016	0.000	0.016	-12.634	0.035	-12.639	0.035
12.361	-12.951	-0.005	0.000	-0.005	-4.492	-0.012	-4.492	-0.012
12.374	-14.570	0.000	0.000	0.000	-5.054	0.000	-5.054	0.000
12.387	-33.997	0.000	0.000	0.000	-11.792	0.000	-11.792	0.000
12.400	-33.997	0.026	0.000	0.026	-11.792	0.058	-11.799	0.058
12.413	-1.619	0.016	0.000	0.016	-0.562	0.035	-0.562	0.035
12.426	15.379	-0.005	0.000	-0.005	5.334	-0.012	5.334	-0.012
12.439	-7.285	0.005	0.000	0.005	-2.527	0.012	-2.527	0.012
12.452	-12.951	0.016	0.000	0.016	-4.492	0.035	-4.494	0.035
12.465	5.666	0.026	0.000	0.026	1.965	0.058	1.966	0.058
12.477	40.472	-0.005	0.000	-0.005	14.038	-0.012	14.036	-0.012
12.490	32.378	0.000	0.000	0.000	11.230	0.000	11.230	0.000
12.503	13.761	0.005	0.000	0.005	4.773	0.012	4.773	0.012
12.516	6.476	0.026	0.000	0.026	2.246	0.058	2.247	0.058
12.529	51.805	0.011	0.000	0.011	17.968	0.023	17.973	0.023
12.542	61.518	0.000	0.000	0.000	21.338	0.000	21.338	0.000
12.555	36.425	0.000	0.000	0.000	12.634	0.000	12.634	0.000
12.568	29.949	0.026	0.000	0.026	10.388	0.058	10.394	0.058
12.581	38.853	0.042	0.000	0.042	13.476	0.094	13.489	0.093
12.594	76.088	0.005	0.000	0.005	26.391	0.012	26.394	0.012
12.607	71.231	0.005	0.000	0.005	24.707	0.012	24.710	0.012
12.620	46.138	0.016	0.000	0.016	16.003	0.035	16.009	0.035
12.633	43.710	0.037	0.000	0.037	15.161	0.082	15.173	0.082
12.646	83.373	0.021	0.000	0.021	28.918	0.047	28.932	0.047
12.659	93.086	0.000	0.000	0.000	32.287	0.000	32.287	0.000
12.672	69.612	0.021	0.000	0.021	24.145	0.047	24.156	0.047
12.685	59.090	0.037	0.000	0.037	20.495	0.082	20.512	0.082
12.698	71.231	0.042	0.000	0.042	24.707	0.094	24.730	0.093
12.711	106.847	0.005	0.000	0.005	37.060	0.012	37.064	0.012
12.724	97.943	0.011	0.000	0.011	33.972	0.023	33.980	0.023
12.737	73.660	0.032	0.000	0.032	25.549	0.070	25.567	0.070
12.750	67.993	0.047	0.000	0.047	23.584	0.105	23.608	0.105
12.763	96.324	0.021	0.000	0.021	33.410	0.047	33.426	0.047
12.776	121.417	0.000	0.000	0.000	42.114	0.000	42.114	0.000
12.789	92.277	0.021	0.000	0.021	32.006	0.047	32.021	0.047
12.802	81.754	0.032	0.000	0.032	28.357	0.070	28.376	0.070
12.815	99.562	0.037	0.000	0.037	34.533	0.082	34.561	0.082
12.828	129.511	0.011	0.000	0.011	44.921	0.023	44.932	0.023
12.841	122.226	0.026	0.000	0.026	42.394	0.058	42.419	0.058
12.853	103.609	0.026	0.000	0.026	35.937	0.058	35.958	0.058
12.866	91.467	0.058	0.000	0.058	31.726	0.129	31.766	0.129
12.879	135.177	0.032	0.000	0.032	46.887	0.070	46.919	0.070
12.892	152.985	0.011	0.000	0.011	53.063	0.023	53.076	0.023
12.905	124.655	0.021	0.000	0.021	43.237	0.047	43.257	0.047
12.918	119.798	0.037	0.000	0.037	41.552	0.082	41.586	0.082
12.931	135.987	0.058	0.000	0.058	47.167	0.129	47.228	0.129
12.944	170.793	0.011	0.000	0.011	59.240	0.023	59.254	0.023
12.957	162.699	0.016	0.000	0.016	56.432	0.035	56.452	0.035
12.970	143.272	0.037	0.000	0.037	49.694	0.082	49.735	0.082
12.983	137.606	0.053	0.000	0.053	47.729	0.117	47.785	0.117
12.996	181.316	0.026	0.000	0.026	62.890	0.058	62.926	0.058
13.009	186.982	0.026	0.000	0.026	64.855	0.058	64.893	0.058
13.022	160.270	0.032	0.000	0.032	55.590	0.070	55.629	0.070
13.035	152.176	0.047	0.000	0.047	52.782	0.105	52.838	0.105
13.048	173.221	0.058	0.000	0.058	60.082	0.129	60.159	0.129
13.061	201.552	0.026	0.000	0.026	69.909	0.058	69.949	0.058
13.074	191.029	0.021	0.000	0.021	66.259	0.047	66.290	0.047
13.087	169.984	0.042	0.000	0.042	58.959	0.094	59.014	0.093
13.100	158.651	0.058	0.000	0.058	55.028	0.129	55.099	0.129
13.113	199.933	0.037	0.000	0.037	69.347	0.082	69.404	0.082
13.126	208.027	0.021	0.000	0.021	72.155	0.047	72.188	0.047
13.139	186.982	0.032	0.000	0.032	64.855	0.070	64.900	0.070
13.152	180.506	0.047	0.000	0.047	62.609	0.105	62.675	0.105
13.165	186.982	0.063	0.000	0.063	64.855	0.140	64.946	0.140
13.178	220.169	0.026	0.000	0.026	76.366	0.058	76.411	0.058
13.191	217.741	0.032	0.000	0.032	75.524	0.070	75.577	0.070
13.204	195.076	0.047	0.000	0.047	67.663	0.105	67.734	0.105
13.216	187.791	0.068	0.000	0.068	65.136	0.152	65.235	0.152
13.229	223.407	0.047	0.000	0.047	77.489	0.105	77.571	0.105
13.242	236.358	0.032	0.000	0.032	81.981	0.070	82.039	0.070
13.255	212.884	0.042	0.000	0.042	73.839	0.094	73.908	0.093
13.268	203.171	0.053	0.000	0.053	70.470	0.117	70.553	0.117
13.281	222.597	0.068	0.000	0.068	77.208	0.152	77.326	0.152
13.294	248.500	0.026	0.000	0.026	86.193	0.058	86.243	0.058
13.307	241.215	0.032	0.000	0.032	83.666	0.070	83.724	0.070
13.320	219.360	0.047	0.000	0.047	76.085	0.105	76.165	0.105
13.333	217.741	0.068	0.000	0.068	75.524	0.152	75.639	0.152
13.346	246.881	0.053	0.000	0.053	85.631	0.117	85.731	0.117
13.359	259.023	0.032	0.000	0.032	89.842	0.070	89.905	0.070
13.372	234.739	0.047	0.000	0.047	81.420	0.105	81.505	0.105
13.385	226.645	0.063	0.000	0.063	78.612	0.140	78.722	0.140
13.398	239.596	0.079	0.000	0.079	83.104	0.175	83.250	0.175
13.411	279.259	0.037	0.000	0.037	96.861	0.082	96.941	0.082
13.424	271.164	0.037	0.000	0.037	94.054	0.082	94.131	0.082
13.437	248.500	0.053	0.000	0.053	86.193	0.117	86.293	0.117
13.450	238.786	0.079	0.000	0.079	82.823	0.175	82.969	0.175
13.463	284.115	0.047	0.000	0.047	98.546	0.105	98.650	0.105
13.476	293.019	0.042	0.000	0.042	101.634	0.094	101.729	0.093
13.489	266.308	0.047	0.000	0.047	92.369	0.105	92.466	0.105
13.502	256.594	0.068	0.000	0.068	89.000	0.152	89.135	0.152
13.515	259.832	0.100	0.000	0.100	90.123	0.222	90.323	0.222
13.528	297.876	0.042	0.000	0.042	103.319	0.094	103.415	0.093
13.541	292.210	0.047	0.000	0.047	101.353	0.105	101.460	0.105
13.554	273.593	0.074	0.000	0.074	94.896	0.164	95.051	0.164
13.567	266.308	0.089	0.000	0.089	92.369	0.199	92.553	0.199
13.580	295.448	0.063	0.000	0.063	102.476	0.140	102.620	0.140
13.592	317.303	0.042	0.000	0.042	110.057	0.094	110.160	0.093
13.605	293.019	0.058	0.000	0.058	101.634	0.129	101.765	0.129
13.618	278.449	0.079	0.000	0.079	96.581	0.175	96.750	0.175
13.631	285.734	0.084	0.000	0.084	99.107	0.187	99.293	0.187
13.644	327.825	0.053	0.000	0.053	113.707	0.117	113.840	0.117
13.657	322.159	0.058	0.000	0.058	111.741	0.129	111.885	0.129
13.670	300.304	0.074	0.000	0.074	104.161	0.164	104.332	0.164
13.683	296.257	0.100	0.000	0.100	102.757	0.222	102.986	0.222
13.696	314.874	0.068	0.000	0.068	109.215	0.152	109.381	0.152
13.709	341.586	0.047	0.000	0.047	118.480	0.105	118.604	0.105
13.722	318.921	0.074	0.000	0.074	110.618	0.164	110.800	0.164
13.735	310.018	0.079	0.000	0.079	107.530	0.175	107.719	0.175
13.748	324.588	0.084	0.000	0.084	112.584	0.187	112.794	0.187
13.761	355.347	0.068	0.000	0.068	123.253	0.152	123.440	0.152
13.774	349.680	0.058	0.000	0.058	121.287	0.129	121.443	0.129
13.787	329.444	0.079	0.000	0.079	114.268	0.175	114.469	0.175
13.800	323.778	0.089	0.000	0.089	112.303	0.199	112.526	0.199
13.813	359.394	0.084	0.000	0.084	124.656	0.187	124.890	0.187
13.826	373.154	0.058	0.000	0.058	129.429	0.129	129.596	0.129
13.839	351.299	0.074	0.000	0.074	121.849	0.164	122.048	0.164
13.852	339.158	0.084	0.000	0.084	117.637	0.187	117.857	0.187
13.865	352.918	0.095	0.000	0.095	122.410	0.210	122.668	0.210
13.878	383.677	0.068	0.000	0.068	133.079	0.152	133.281	0.152
13.891	385.296	0.058	0.000	0.058	133.641	0.129	133.812	0.129
13.904	365.869	0.079	0.000	0.079	126.902	0.175	127.125	0.175
13.917	363.441	0.105	0.000	0.105	126.060	0.234	126.355	0.234
13.930	392.581	0.089	0.000	0.089	136.167	0.199	136.438	0.199
13.943	409.579	0.068	0.000	0.068	142.063	0.152	142.279	0.152
13.956	393.390	0.079	0.001	0.079	136.448	0.175	136.687	0.175
13.968	379.630	0.089	0.000	0.089	131.675	0.199	131.937	0.199
13.981	392.581	0.105	0.000	0.105	136.167	0.234	136.486	0.234
13.994	429.816	0.068	0.000	0.068	149.082	0.152	149.309	0.152
14.007	430.625	0.068	0.000	0.068	149.363	0.152	149.590	0.152
14.020	410.389	0.089	0.000	0.089	142.344	0.199	142.627	0.199
14.033	409.579	0.105	0.000	0.105	142.063	0.234	142.396	0.234
14.046	441.148	0.089	0.000	0.089	153.013	0.199	153.317	0.199
14.059	459.765	0.063	0.000	0.063	159.470	0.140	159.694	0.140
14.072	443.576	0.079	0.000	0.079	153.855	0.175	154.125	0.175
14.085	424.959	0.095	0.000	0.095	147.398	0.210	147.708	0.210
14.098	441.957	0.105	0.000	0.105	153.294	0.234	153.652	0.234
14.111	474.335	0.068	0.000	0.068	164.524	0.152	164.774	0.152
14.124	475.954	0.068	0.000	0.068	165.085	0.152	165.336	0.152
14.137	456.527	0.084	0.000	0.084	158.347	0.187	158.643	0.187
14.150	451.671	0.116	0.000	0.116	156.663	0.257	157.066	0.257
14.163	481.620	0.105	0.000	0.105	167.051	0.234	167.441	0.234
14.176	501.856	0.089	0.000	0.089	174.070	0.199	174.416	0.199
14.189	482.429	0.084	0.000	0.084	167.331	0.187	167.645	0.187
14.202	470.288	0.105	0.000	0.105	163.120	0.234	163.502	0.234
14.215	478.382	0.110	0.000	0.110	165.928	0.246	166.335	0.245
14.228	512.379	0.089	0.000	0.089	177.719	0.199	178.073	0.199
14.241	511.570	0.074	0.000	0.074	177.439	0.164	177.729	0.164
14.254	486.477	0.095	0.000	0.095	168.735	0.210	169.090	0.210
14.267	475.954	0.110	0.000	0.110	165.085	0.246	165.491	0.245
14.280	512.379	0.100	0.000	0.100	177.719	0.222	178.114	0.222
14.293	530.996	0.079	0.000	0.079	184.177	0.175	184.500	0.175
14.306	512.379	0.084	0.000	0.084	177.719	0.187	178.052	0.187
14.319	505.903	0.110	0.000	0.110	175.473	0.246	175.904	0.245
14.332	510.760	0.116	0.000	0.116	177.158	0.257	177.614	0.257
14.344	555.280	0.089	0.000	0.089	192.600	0.199	192.982	0.199
14.357	551.232	0.084	0.000	0.084	191.196	0.187	191.554	0.187
14.370	534.234	0.105	0.000	0.105	185.300	0.234	185.733	0.234
14.383	526.949	0.116	0.000	0.116	182.773	0.257	183.243	0.257
14.396	562.565	0.105	0.000	0.105	195.126	0.234	195.583	0.234
14.409	578.753	0.089	0.000	0.089	200.742	0.199	201.141	0.199
14.422	560.136	0.105	0.000	0.105	194.284	0.234	194.739	0.234
14.435	551.232	0.110	0.000	0.110	191.196	0.246	191.665	0.245
14.448	561.755	0.132	0.000	0.132	194.846	0.292	195.415	0.292
14.461	596.561	0.105	0.000	0.105	206.918	0.234	207.402	0.234
14.474	600.609	0.095	0.000	0.095	208.322	0.210	208.761	0.210
14.487	577.135	0.110	0.000	0.110	200.180	0.246	200.672	0.245
14.500	580.372	0.116	0.000	0.116	201.303	0.257	201.821	0.257
14.513	600.609	0.116	0.000	0.116	208.322	0.257	208.858	0.257
14.526	634.605	0.095	0.000	0.095	220.114	0.210	220.577	0.210
14.539	620.035	0.110	0.000	0.110	215.060	0.246	215.588	0.245
14.552	609.512	0.121	0.000	0.121	211.410	0.269	211.979	0.269
14.565	629.749	0.126	0.000	0.126	218.429	0.281	219.042	0.280
14.578	654.841	0.105	0.000	0.105	227.133	0.234	227.664	0.234
14.591	655.651	0.100	0.000	0.100	227.414	0.222	227.919	0.222
14.604	628.130	0.126	0.001	0.126	217.868	0.281	218.479	0.280
14.617	619.226	0.132	0.000	0.132	214.779	0.292	215.407	0.292
14.630	642.700	0.132	0.000	0.132	222.921	0.292	223.573	0.292
14.643	666.174	0.116	0.000	0.116	231.063	0.257	231.658	0.257
14.656	650.794	0.110	0.001	0.110	225.729	0.246	226.283	0.245
14.669	634.605	0.126	0.000	0.126	220.114	0.281	220.732	0.280
14.682	640.271	0.153	0.000	0.153	222.079	0.339	222.832	0.339
14.695	675.887	0.116	0.000	0.116	234.433	0.257	235.036	0.257
14.708	677.506	0.116	0.000	0.116	234.994	0.257	235.599	0.257
14.720	653.222	0.116	0.001	0.116	226.571	0.257	227.154	0.257
14.733	655.651	0.126	0.000	0.126	227.414	0.281	228.052	0.280
14.746	669.411	0.137	0.000	0.137	232.186	0.304	232.892	0.304
14.759	698.551	0.116	0.000	0.116	242.294	0.257	242.917	0.257
14.772	684.791	0.121	0.000	0.121	237.521	0.269	238.160	0.269
14.785	675.077	0.137	0.000	0.137	234.152	0.304	234.864	0.304
14.798	675.887	0.142	0.000	0.142	234.433	0.316	235.173	0.315
14.811	713.931	0.132	0.000	0.132	247.628	0.292	248.352	0.292
14.824	714.740	0.110	0.000	0.110	247.909	0.246	248.518	0.245
