TIME	LOAD	DISPLACEMENT	STRAIN GAGE	•ËL	E.STRESS	E.STRAIN	T.STRESS	T.STRAIN
10.254	-725.263	-0.110	-0.037	-0.110	-184.819	-0.458	-183.972	-0.459
10.319	-717.978	-0.121	-0.037	-0.121	-182.962	-0.502	-182.045	-0.503
10.383	-696.932	-0.132	-0.037	-0.132	-177.599	-0.545	-176.631	-0.547
10.448	-706.646	-0.147	-0.037	-0.147	-180.074	-0.611	-178.975	-0.612
10.513	-719.597	-0.137	-0.037	-0.137	-183.375	-0.567	-182.335	-0.569
10.578	-734.976	-0.126	-0.037	-0.126	-187.294	-0.523	-186.314	-0.525
10.643	-752.784	-0.126	-0.037	-0.126	-191.832	-0.523	-190.828	-0.525
10.707	-747.928	-0.116	-0.037	-0.116	-190.594	-0.480	-189.680	-0.481
10.785	-704.217	-0.126	-0.037	-0.126	-179.456	-0.523	-178.516	-0.525
10.850	-700.170	-0.126	-0.036	-0.126	-178.424	-0.523	-177.491	-0.525
10.915	-701.789	-0.142	-0.036	-0.142	-178.837	-0.589	-177.784	-0.590
10.980	-706.646	-0.142	-0.036	-0.142	-180.074	-0.589	-179.014	-0.590
11.045	-714.740	-0.132	-0.036	-0.132	-182.137	-0.545	-181.144	-0.547
11.109	-727.691	-0.126	-0.035	-0.126	-185.437	-0.523	-184.467	-0.525
11.174	-721.216	-0.110	-0.035	-0.110	-183.787	-0.458	-182.946	-0.459
11.239	-705.027	-0.116	-0.035	-0.116	-179.662	-0.480	-178.800	-0.481
11.304	-688.029	-0.110	-0.035	-0.110	-175.330	-0.458	-174.527	-0.459
11.369	-671.840	-0.126	-0.035	-0.126	-171.205	-0.523	-170.309	-0.525
11.434	-671.030	-0.142	-0.035	-0.142	-170.999	-0.589	-169.992	-0.590
11.498	-664.555	-0.142	-0.035	-0.142	-169.348	-0.589	-168.351	-0.590
11.563	-673.459	-0.137	-0.034	-0.137	-171.617	-0.567	-170.644	-0.569
11.628	-683.981	-0.121	-0.034	-0.121	-174.299	-0.502	-173.425	-0.503
11.693	-694.504	-0.116	-0.034	-0.116	-176.980	-0.480	-176.131	-0.481
11.758	-688.838	-0.105	-0.034	-0.105	-175.536	-0.436	-174.771	-0.437
11.835	-643.509	-0.121	-0.034	-0.121	-163.985	-0.502	-163.163	-0.503
11.900	-635.415	-0.137	-0.033	-0.137	-161.923	-0.567	-161.005	-0.569
11.965	-637.034	-0.132	-0.033	-0.132	-162.335	-0.545	-161.450	-0.547
12.030	-644.319	-0.132	-0.033	-0.132	-164.192	-0.545	-163.297	-0.547
12.095	-655.651	-0.121	-0.032	-0.121	-167.079	-0.502	-166.241	-0.503
12.160	-662.126	-0.110	-0.032	-0.110	-168.730	-0.458	-167.957	-0.459
12.224	-654.841	-0.089	-0.032	-0.089	-166.873	-0.371	-166.255	-0.371
12.289	-637.034	-0.074	-0.032	-0.074	-162.335	-0.305	-161.840	-0.306
12.354	-611.941	-0.100	-0.031	-0.100	-155.941	-0.414	-155.295	-0.415
12.419	-600.608	-0.121	-0.031	-0.121	-153.053	-0.502	-152.285	-0.503
12.484	-591.705	-0.116	-0.031	-0.116	-150.784	-0.480	-150.061	-0.481
12.549	-593.323	-0.121	-0.031	-0.121	-151.197	-0.502	-150.438	-0.503
12.613	-600.608	-0.121	-0.030	-0.121	-153.053	-0.502	-152.285	-0.503
12.678	-617.607	-0.116	-0.030	-0.116	-157.385	-0.480	-156.630	-0.481
12.743	-618.416	-0.100	-0.030	-0.100	-157.591	-0.414	-156.938	-0.415
12.808	-621.654	-0.089	-0.030	-0.089	-158.416	-0.371	-157.829	-0.371
12.886	-572.278	-0.110	-0.030	-0.110	-145.833	-0.458	-145.166	-0.459
12.950	-561.755	-0.116	-0.030	-0.116	-143.152	-0.480	-142.465	-0.481
13.015	-567.421	-0.126	-0.029	-0.126	-144.596	-0.523	-143.839	-0.525
13.080	-573.897	-0.116	-0.029	-0.116	-146.246	-0.480	-145.544	-0.481
13.145	-594.133	-0.116	-0.029	-0.116	-151.403	-0.480	-150.676	-0.481
13.210	-594.133	-0.105	-0.029	-0.105	-151.403	-0.436	-150.743	-0.437
13.275	-587.657	-0.089	-0.029	-0.089	-149.753	-0.371	-149.198	-0.371
13.339	-573.087	-0.074	-0.028	-0.074	-146.040	-0.305	-145.594	-0.306
13.404	-540.710	-0.074	-0.028	-0.074	-137.789	-0.305	-137.368	-0.306
13.469	-539.900	-0.110	-0.028	-0.110	-137.583	-0.458	-136.953	-0.459
13.534	-534.234	-0.116	-0.028	-0.116	-136.139	-0.480	-135.486	-0.481
13.599	-539.091	-0.116	-0.028	-0.116	-137.376	-0.480	-136.717	-0.481
13.664	-542.328	-0.121	-0.027	-0.121	-138.201	-0.502	-137.508	-0.503
13.728	-547.995	-0.100	-0.027	-0.100	-139.645	-0.414	-139.067	-0.415
13.793	-555.280	-0.095	-0.027	-0.095	-141.502	-0.392	-140.946	-0.393
13.858	-547.995	-0.079	-0.026	-0.079	-139.645	-0.327	-139.189	-0.328
13.936	-509.141	-0.100	-0.026	-0.100	-129.744	-0.414	-129.207	-0.415
14.001	-507.522	-0.095	-0.026	-0.095	-129.332	-0.392	-128.824	-0.393
14.066	-512.379	-0.110	-0.027	-0.110	-130.569	-0.458	-129.972	-0.459
14.130	-516.426	-0.105	-0.026	-0.105	-131.601	-0.436	-131.027	-0.437
14.195	-521.283	-0.089	-0.025	-0.089	-132.838	-0.371	-132.346	-0.371
14.260	-529.377	-0.095	-0.025	-0.095	-134.901	-0.392	-134.372	-0.393
14.325	-522.902	-0.079	-0.025	-0.079	-133.251	-0.327	-132.815	-0.328
14.390	-510.760	-0.063	-0.025	-0.063	-130.157	-0.262	-129.816	-0.262
14.454	-492.143	-0.068	-0.025	-0.068	-125.413	-0.283	-125.057	-0.284
14.519	-475.144	-0.084	-0.025	-0.084	-121.081	-0.349	-120.659	-0.349
14.584	-468.669	-0.095	-0.025	-0.095	-119.431	-0.392	-118.962	-0.393
14.649	-470.288	-0.100	-0.024	-0.100	-119.843	-0.414	-119.347	-0.415
14.714	-479.192	-0.095	-0.024	-0.095	-122.112	-0.392	-121.633	-0.393
14.779	-492.952	-0.089	-0.024	-0.089	-125.619	-0.371	-125.153	-0.371
14.843	-500.237	-0.079	-0.024	-0.079	-127.475	-0.327	-127.058	-0.328
14.908	-501.047	-0.068	-0.024	-0.068	-127.682	-0.283	-127.320	-0.284
14.986	-456.527	-0.074	-0.024	-0.074	-116.337	-0.305	-115.982	-0.306
15.051	-453.289	-0.089	-0.024	-0.089	-115.512	-0.371	-115.083	-0.371
15.116	-454.908	-0.095	-0.024	-0.095	-115.924	-0.392	-115.469	-0.393
15.181	-469.478	-0.089	-0.024	-0.089	-119.637	-0.371	-119.194	-0.371
15.245	-488.096	-0.074	-0.023	-0.074	-124.381	-0.305	-124.002	-0.306
15.310	-485.667	-0.079	-0.023	-0.079	-123.762	-0.327	-123.358	-0.328
15.375	-463.003	-0.068	-0.022	-0.068	-117.987	-0.283	-117.652	-0.284
15.440	-449.242	-0.058	-0.022	-0.058	-114.480	-0.240	-114.206	-0.240
15.505	-424.959	-0.074	-0.022	-0.074	-108.292	-0.305	-107.962	-0.306
15.569	-416.864	-0.074	-0.022	-0.074	-106.229	-0.305	-105.905	-0.306
15.634	-404.723	-0.089	-0.022	-0.089	-103.135	-0.371	-102.753	-0.371
15.699	-403.104	-0.084	-0.021	-0.084	-102.723	-0.349	-102.364	-0.349
15.764	-418.483	-0.089	-0.021	-0.089	-106.642	-0.371	-106.247	-0.371
15.829	-430.625	-0.074	-0.020	-0.074	-109.736	-0.305	-109.401	-0.306
15.894	-418.483	-0.058	-0.020	-0.058	-106.642	-0.240	-106.386	-0.240
15.971	-386.105	-0.063	-0.020	-0.063	-98.391	-0.262	-98.134	-0.262
16.036	-373.964	-0.074	-0.020	-0.074	-95.297	-0.305	-95.006	-0.306
16.101	-364.250	-0.079	-0.019	-0.079	-92.822	-0.327	-92.518	-0.328
16.166	-365.869	-0.089	-0.019	-0.089	-93.234	-0.371	-92.889	-0.371
16.231	-374.773	-0.079	-0.019	-0.079	-95.503	-0.327	-95.191	-0.328
16.296	-393.390	-0.063	-0.019	-0.063	-100.248	-0.262	-99.985	-0.262
16.360	-401.485	-0.053	-0.019	-0.053	-102.310	-0.218	-102.087	-0.218
16.425	-386.915	-0.047	-0.019	-0.047	-98.597	-0.196	-98.404	-0.196
16.490	-380.439	-0.042	-0.019	-0.042	-96.947	-0.174	-96.778	-0.175
16.555	-361.013	-0.068	-0.019	-0.068	-91.997	-0.283	-91.736	-0.284
16.620	-360.203	-0.074	-0.019	-0.074	-91.791	-0.305	-91.510	-0.306
16.684	-345.633	-0.079	-0.019	-0.079	-88.078	-0.327	-87.790	-0.328
16.749	-352.109	-0.074	-0.018	-0.074	-89.728	-0.305	-89.454	-0.306
16.814	-357.775	-0.079	-0.018	-0.079	-91.172	-0.327	-90.874	-0.328
16.879	-371.535	-0.058	-0.018	-0.058	-94.678	-0.240	-94.451	-0.240
16.944	-378.820	-0.058	-0.017	-0.058	-96.535	-0.240	-96.303	-0.240
17.022	-344.824	-0.042	-0.018	-0.042	-87.871	-0.174	-87.718	-0.175
17.086	-330.254	-0.074	-0.017	-0.074	-84.158	-0.305	-83.902	-0.306
17.151	-310.827	-0.068	-0.017	-0.068	-79.208	-0.283	-78.983	-0.284
17.216	-308.399	-0.068	-0.016	-0.068	-78.589	-0.283	-78.366	-0.284
17.281	-326.206	-0.068	-0.016	-0.068	-83.127	-0.283	-82.892	-0.284
17.346	-343.205	-0.053	-0.016	-0.053	-87.459	-0.218	-87.268	-0.218
17.411	-353.728	-0.053	-0.016	-0.053	-90.140	-0.218	-89.944	-0.218
17.475	-344.014	-0.026	-0.016	-0.026	-87.665	-0.109	-87.570	-0.109
17.540	-333.492	-0.026	-0.016	-0.026	-84.984	-0.109	-84.891	-0.109
17.605	-304.351	-0.058	-0.016	-0.058	-77.558	-0.240	-77.372	-0.240
17.670	-288.163	-0.053	-0.015	-0.053	-73.432	-0.218	-73.272	-0.218
17.735	-278.449	-0.074	-0.015	-0.074	-70.957	-0.305	-70.741	-0.306
17.800	-271.164	-0.068	-0.014	-0.068	-69.101	-0.283	-68.905	-0.284
17.864	-278.449	-0.053	-0.014	-0.053	-70.957	-0.218	-70.802	-0.218
17.929	-294.638	-0.058	-0.014	-0.058	-75.083	-0.240	-74.902	-0.240
17.994	-299.495	-0.042	-0.014	-0.042	-76.320	-0.174	-76.187	-0.175
18.072	-254.166	-0.042	-0.014	-0.042	-64.769	-0.174	-64.656	-0.175
18.137	-251.738	-0.058	-0.013	-0.058	-64.150	-0.240	-63.996	-0.240
18.201	-248.500	-0.058	-0.013	-0.058	-63.325	-0.240	-63.173	-0.240
18.266	-254.166	-0.053	-0.013	-0.053	-64.769	-0.218	-64.628	-0.218
18.331	-266.308	-0.053	-0.013	-0.053	-67.863	-0.218	-67.715	-0.218
18.396	-282.496	-0.047	-0.013	-0.047	-71.989	-0.196	-71.847	-0.196
18.461	-283.306	-0.042	-0.013	-0.042	-72.195	-0.174	-72.069	-0.175
18.526	-269.545	-0.021	-0.012	-0.021	-68.688	-0.087	-68.628	-0.087
18.590	-261.451	-0.026	-0.012	-0.026	-66.625	-0.109	-66.553	-0.109
18.655	-229.882	-0.037	-0.012	-0.037	-58.581	-0.153	-58.491	-0.153
18.720	-220.169	-0.047	-0.012	-0.047	-56.106	-0.196	-55.996	-0.196
18.785	-203.980	-0.058	-0.011	-0.058	-51.980	-0.240	-51.856	-0.240
18.850	-206.313	-0.047	-0.010	-0.047	-52.575	-0.196	-52.472	-0.196
18.915	-208.837	-0.047	-0.010	-0.047	-53.218	-0.196	-53.113	-0.196
18.979	-219.360	-0.042	-0.010	-0.042	-55.899	-0.174	-55.802	-0.175
19.044	-221.788	-0.021	-0.010	-0.021	-56.518	-0.087	-56.469	-0.087
19.122	-206.313	-0.026	-0.010	-0.026	-52.575	-0.109	-52.517	-0.109
19.187	-190.220	-0.026	-0.009	-0.026	-48.474	-0.109	-48.421	-0.109
19.252	-166.746	-0.042	-0.008	-0.042	-42.492	-0.174	-42.418	-0.175
19.316	-163.508	-0.047	-0.008	-0.047	-41.667	-0.196	-41.585	-0.196
19.381	-180.506	-0.042	-0.008	-0.042	-45.998	-0.174	-45.918	-0.175
19.446	-193.457	-0.037	-0.008	-0.037	-49.299	-0.153	-49.223	-0.153
19.511	-194.267	-0.032	-0.008	-0.032	-49.505	-0.131	-49.440	-0.131
19.576	-186.982	-0.016	-0.007	-0.016	-47.649	-0.065	-47.617	-0.065
19.641	-169.984	-0.011	-0.007	-0.011	-43.317	-0.044	-43.298	-0.044
19.705	-140.844	-0.021	-0.006	-0.021	-35.891	-0.087	-35.860	-0.087
19.770	-127.083	-0.032	-0.006	-0.032	-32.385	-0.131	-32.342	-0.131
19.835	-121.417	-0.037	-0.006	-0.037	-30.941	-0.153	-30.893	-0.153
19.900	-128.702	-0.037	-0.006	-0.037	-32.797	-0.153	-32.747	-0.153
19.965	-138.415	-0.037	-0.006	-0.037	-35.272	-0.153	-35.218	-0.153
20.030	-151.366	-0.026	-0.006	-0.026	-38.573	-0.109	-38.531	-0.109
20.107	-148.938	0.005	-0.006	0.005	-37.954	0.022	-37.962	0.022
20.172	-114.132	-0.011	-0.005	-0.011	-29.084	-0.044	-29.072	-0.044
20.237	-106.847	-0.016	-0.005	-0.016	-27.228	-0.065	-27.210	-0.065
20.302	-102.800	-0.026	-0.005	-0.026	-26.196	-0.109	-26.168	-0.109
20.367	-103.609	-0.037	-0.005	-0.037	-26.403	-0.153	-26.362	-0.153
20.431	-123.036	-0.016	-0.005	-0.016	-31.353	-0.065	-31.333	-0.065
20.496	-139.225	-0.016	-0.005	-0.016	-35.479	-0.065	-35.455	-0.065
20.561	-143.272	-0.016	-0.005	-0.016	-36.510	-0.065	-36.486	-0.065
20.626	-138.415	-0.005	-0.005	-0.005	-35.272	-0.022	-35.265	-0.022
20.691	-118.179	0.000	-0.004	0.000	-30.116	0.000	-30.116	0.000
20.756	-109.275	0.005	-0.004	0.005	-27.847	0.022	-27.853	0.022
20.820	-85.801	-0.021	-0.004	-0.021	-21.865	-0.087	-21.846	-0.087
20.885	-80.945	-0.042	-0.004	-0.042	-20.627	-0.174	-20.591	-0.175
20.950	-85.801	-0.026	-0.004	-0.026	-21.865	-0.109	-21.841	-0.109
21.015	-92.277	-0.026	-0.003	-0.026	-23.515	-0.109	-23.489	-0.109
21.080	-89.848	-0.016	-0.003	-0.016	-22.896	-0.065	-22.881	-0.065
21.158	-80.135	0.011	-0.002	0.011	-20.421	0.044	-20.430	0.044
21.222	-52.614	-0.005	-0.002	-0.005	-13.408	-0.022	-13.405	-0.022
21.287	-30.759	-0.016	-0.001	-0.016	-7.838	-0.065	-7.833	-0.065
21.352	-37.234	-0.021	-0.002	-0.021	-9.488	-0.087	-9.480	-0.087
21.417	-50.186	-0.026	-0.002	-0.026	-12.789	-0.109	-12.775	-0.109
21.482	-67.184	-0.011	-0.002	-0.011	-17.120	-0.044	-17.113	-0.044
21.546	-80.135	0.000	-0.002	0.000	-20.421	0.000	-20.421	0.000
21.611	-86.611	-0.005	-0.002	-0.005	-22.071	-0.022	-22.066	-0.022
21.676	-88.230	0.000	-0.002	0.000	-22.484	0.000	-22.484	0.000
21.741	-75.278	0.016	-0.002	0.016	-19.183	0.065	-19.196	0.065
21.806	-55.852	0.000	-0.002	0.000	-14.233	0.000	-14.233	0.000
21.871	-43.710	-0.016	-0.002	-0.016	-11.139	-0.065	-11.131	-0.065
21.935	-32.378	-0.011	-0.002	-0.011	-8.251	-0.044	-8.247	-0.044
22.000	-30.759	-0.026	-0.001	-0.026	-7.838	-0.109	-7.830	-0.109
22.065	-43.710	-0.005	-0.001	-0.005	-11.139	-0.022	-11.136	-0.022
22.130	-55.042	0.000	-0.001	0.000	-14.026	0.000	-14.026	0.000
22.208	-58.280	0.032	-0.001	0.032	-14.851	0.131	-14.871	0.131
22.273	-32.378	0.000	-0.001	0.000	-8.251	0.000	-8.251	0.000
22.337	-16.998	-0.005	-0.001	-0.005	-4.332	-0.022	-4.331	-0.022
22.402	-4.857	-0.021	-0.000	-0.021	-1.238	-0.087	-1.237	-0.087
22.467	-0.809	-0.021	0.000	-0.021	-0.206	-0.087	-0.206	-0.087
22.532	-18.617	-0.011	0.001	-0.011	-4.744	-0.044	-4.742	-0.044
22.597	-29.140	0.005	0.001	0.005	-7.426	0.022	-7.427	0.022
22.662	-40.472	0.021	0.000	0.021	-10.314	0.087	-10.323	0.087
22.726	-48.567	0.026	0.000	0.026	-12.376	0.109	-12.390	0.109
22.791	-34.806	0.032	0.000	0.032	-8.870	0.131	-8.881	0.131
22.856	-11.332	0.000	0.000	0.000	-2.888	0.000	-2.888	0.000
22.921	1.619	0.000	0.000	0.000	0.413	0.000	0.413	0.000
22.986	4.047	-0.005	0.000	-0.005	1.031	-0.022	1.031	-0.022
23.050	-0.809	-0.011	0.001	-0.011	-0.206	-0.044	-0.206	-0.044
23.115	-14.570	0.000	0.001	0.000	-3.713	0.000	-3.713	0.000
23.180	-24.283	0.005	0.001	0.005	-6.188	0.022	-6.189	0.022
23.258	-25.902	0.037	0.001	0.037	-6.601	0.153	-6.611	0.153
23.323	-2.428	0.016	0.001	0.016	-0.619	0.065	-0.619	0.065
23.388	10.523	0.016	0.001	0.016	2.682	0.065	2.683	0.065
23.452	8.904	0.000	0.001	0.000	2.269	0.000	2.269	0.000
23.517	2.428	0.000	0.001	0.000	0.619	0.000	0.619	0.000
23.582	-13.761	0.011	0.001	0.011	-3.507	0.044	-3.508	0.044
23.647	-21.855	0.021	0.001	0.021	-5.569	0.087	-5.574	0.087
23.712	-30.759	0.021	0.001	0.021	-7.838	0.087	-7.845	0.087
23.777	-31.568	0.026	0.001	0.026	-8.045	0.109	-8.053	0.109
23.841	-20.236	0.037	0.001	0.037	-5.157	0.153	-5.165	0.153
23.906	-4.047	0.037	0.001	0.037	-1.031	0.153	-1.033	0.153
23.971	25.902	0.005	0.001	0.005	6.601	0.022	6.602	0.022
24.036	26.712	0.000	0.002	0.000	6.807	0.000	6.807	0.000
24.101	20.236	0.000	0.002	0.000	5.157	0.000	5.157	0.000
24.165	14.570	0.005	0.002	0.005	3.713	0.022	3.714	0.022
24.230	9.713	0.026	0.003	0.026	2.475	0.109	2.478	0.109
24.308	15.379	0.032	0.002	0.032	3.919	0.131	3.924	0.131
24.373	31.568	0.021	0.002	0.021	8.045	0.087	8.052	0.087
24.438	45.329	0.021	0.003	0.021	11.551	0.087	11.561	0.087
24.503	53.423	0.000	0.003	0.000	13.614	0.000	13.614	0.000
24.567	64.756	0.000	0.004	0.000	16.502	0.000	16.502	0.000
24.632	57.471	0.016	0.005	0.016	14.645	0.065	14.655	0.065
24.697	50.995	0.037	0.005	0.037	12.995	0.153	13.015	0.153
24.762	46.138	0.032	0.005	0.032	11.757	0.131	11.773	0.131
24.827	48.567	0.032	0.005	0.032	12.376	0.131	12.392	0.131
24.892	63.946	0.047	0.005	0.047	16.295	0.196	16.327	0.196
24.956	81.754	0.037	0.005	0.037	20.833	0.153	20.865	0.153
25.021	97.133	0.032	0.005	0.032	24.752	0.131	24.785	0.131
25.086	97.943	0.011	0.005	0.011	24.959	0.044	24.970	0.044
25.151	92.277	0.011	0.005	0.011	23.515	0.044	23.525	0.044
25.216	72.850	0.026	0.006	0.026	18.564	0.109	18.585	0.109
25.293	55.852	0.047	0.005	0.047	14.233	0.196	14.261	0.196
25.358	76.088	0.026	0.006	0.026	19.389	0.109	19.411	0.109
25.423	98.752	0.026	0.006	0.026	25.165	0.109	25.192	0.109
25.488	108.466	0.021	0.006	0.021	27.640	0.087	27.664	0.087
25.553	111.703	0.005	0.006	0.005	28.465	0.022	28.472	0.022
25.618	122.226	0.016	0.006	0.016	31.147	0.065	31.167	0.065
25.682	116.560	0.016	0.007	0.016	29.703	0.065	29.722	0.065
25.747	129.511	0.032	0.008	0.032	33.003	0.131	33.047	0.131
25.812	132.749	0.047	0.009	0.047	33.828	0.196	33.895	0.196
25.877	135.987	0.042	0.009	0.042	34.653	0.174	34.714	0.174
25.942	140.034	0.053	0.009	0.053	35.685	0.218	35.763	0.218
26.007	168.365	0.026	0.009	0.026	42.904	0.109	42.951	0.109
26.071	182.125	0.032	0.009	0.032	46.411	0.131	46.472	0.131
26.136	176.459	0.032	0.009	0.032	44.967	0.131	45.026	0.131
26.201	166.746	0.037	0.009	0.037	42.492	0.153	42.557	0.153
26.266	144.891	0.037	0.009	0.037	36.922	0.153	36.979	0.153
26.344	127.892	0.068	0.009	0.068	32.591	0.283	32.683	0.283
26.408	148.938	0.058	0.009	0.058	37.954	0.240	38.045	0.240
26.473	163.508	0.053	0.009	0.053	41.667	0.218	41.758	0.218
26.538	166.746	0.032	0.009	0.032	42.492	0.131	42.547	0.131
26.603	169.984	0.032	0.009	0.032	43.317	0.131	43.374	0.131
26.668	161.080	0.032	0.009	0.032	41.048	0.131	41.102	0.131
26.733	146.510	0.047	0.009	0.047	37.335	0.196	37.408	0.196
26.797	138.415	0.042	0.009	0.042	35.272	0.174	35.334	0.174
26.862	133.558	0.058	0.009	0.058	34.035	0.240	34.116	0.240
26.927	135.177	0.063	0.009	0.063	34.447	0.262	34.537	0.261
26.992	152.985	0.068	0.009	0.068	38.985	0.283	39.096	0.283
27.057	169.984	0.053	0.009	0.053	43.317	0.218	43.411	0.218
27.122	180.506	0.042	0.009	0.042	45.998	0.174	46.079	0.174
27.186	182.125	0.032	0.009	0.032	46.411	0.131	46.472	0.131
27.251	178.078	0.042	0.010	0.042	45.380	0.174	45.459	0.174
27.316	163.508	0.042	0.010	0.042	41.667	0.174	41.739	0.174
27.394	155.414	0.068	0.010	0.068	39.604	0.283	39.716	0.283
27.459	171.602	0.068	0.010	0.068	43.729	0.283	43.853	0.283
27.524	202.361	0.047	0.011	0.047	51.568	0.196	51.669	0.196
27.588	213.694	0.042	0.011	0.042	54.455	0.174	54.550	0.174
27.653	216.122	0.037	0.011	0.037	55.074	0.153	55.158	0.153
27.718	206.409	0.042	0.011	0.042	52.599	0.174	52.691	0.174
27.783	196.695	0.042	0.012	0.042	50.124	0.174	50.211	0.174
27.848	192.648	0.063	0.012	0.063	49.092	0.262	49.221	0.261
27.912	184.554	0.063	0.012	0.063	47.030	0.262	47.153	0.261
27.977	192.648	0.074	0.012	0.074	49.092	0.305	49.242	0.305
28.042	207.218	0.079	0.012	0.079	52.805	0.327	52.978	0.327
28.107	240.405	0.058	0.013	0.058	61.262	0.240	61.409	0.240
28.172	267.117	0.053	0.013	0.053	68.069	0.218	68.218	0.218
28.237	262.260	0.047	0.013	0.047	66.832	0.196	66.963	0.196
28.301	254.975	0.047	0.014	0.047	64.975	0.196	65.103	0.196
28.366	241.215	0.042	0.014	0.042	61.469	0.174	61.576	0.174
28.444	229.883	0.079	0.014	0.079	58.581	0.327	58.773	0.327
28.509	239.596	0.079	0.014	0.079	61.056	0.327	61.256	0.327
28.574	263.879	0.063	0.014	0.063	67.244	0.262	67.420	0.261
28.639	274.402	0.053	0.014	0.053	69.926	0.218	70.078	0.218
28.703	271.164	0.047	0.014	0.047	69.101	0.196	69.236	0.196
28.768	260.641	0.047	0.014	0.047	66.419	0.196	66.550	0.196
28.833	240.405	0.053	0.014	0.053	61.262	0.218	61.396	0.218
28.898	236.358	0.063	0.014	0.063	60.231	0.262	60.389	0.261
28.963	230.692	0.079	0.014	0.079	58.787	0.327	58.979	0.327
29.027	235.549	0.084	0.014	0.084	60.025	0.349	60.234	0.348
29.092	250.119	0.100	0.014	0.100	63.738	0.414	64.002	0.413
29.157	268.736	0.074	0.014	0.074	68.482	0.305	68.691	0.305
29.222	273.593	0.058	0.014	0.058	69.720	0.240	69.887	0.240
29.287	287.353	0.042	0.015	0.042	73.226	0.174	73.354	0.174
29.352	284.925	0.053	0.015	0.053	72.607	0.218	72.766	0.218
29.416	276.021	0.058	0.016	0.058	70.338	0.240	70.507	0.240
29.494	258.213	0.100	0.016	0.100	65.800	0.414	66.073	0.413
29.559	273.593	0.089	0.016	0.089	69.720	0.371	69.978	0.370
29.624	301.923	0.074	0.016	0.074	76.939	0.305	77.174	0.305
29.689	305.161	0.058	0.016	0.058	77.764	0.240	77.951	0.240
29.754	314.065	0.058	0.016	0.058	80.033	0.240	80.225	0.240
29.818	311.636	0.058	0.016	0.058	79.414	0.240	79.605	0.240
29.883	302.733	0.058	0.017	0.058	77.145	0.240	77.330	0.240
29.948	301.114	0.079	0.017	0.079	76.733	0.327	76.984	0.327
30.013	305.970	0.084	0.017	0.084	77.970	0.349	78.242	0.348
30.078	310.827	0.089	0.018	0.089	79.208	0.371	79.502	0.370
30.142	328.635	0.089	0.018	0.089	83.746	0.371	84.056	0.370
30.207	349.680	0.068	0.018	0.068	89.109	0.283	89.362	0.283
30.272	359.394	0.063	0.019	0.063	91.584	0.262	91.824	0.261
30.337	365.060	0.063	0.019	0.063	93.028	0.262	93.272	0.261
30.402	362.632	0.053	0.019	0.053	92.409	0.218	92.611	0.218
30.480	337.539	0.079	0.019	0.079	86.015	0.327	86.296	0.327
30.544	341.586	0.089	0.019	0.089	87.046	0.371	87.369	0.370
30.609	354.537	0.100	0.020	0.100	90.347	0.414	90.721	0.413
30.674	373.154	0.084	0.019	0.084	95.091	0.349	95.423	0.348
30.739	393.390	0.068	0.020	0.068	100.248	0.283	100.532	0.283
30.804	399.057	0.058	0.020	0.058	101.692	0.240	101.935	0.240
30.869	403.104	0.058	0.021	0.058	102.723	0.240	102.969	0.240
30.933	393.390	0.058	0.021	0.058	100.248	0.240	100.488	0.240
30.998	390.153	0.084	0.022	0.084	99.423	0.349	99.769	0.348
31.063	386.105	0.100	0.022	0.100	98.391	0.414	98.799	0.413
31.128	388.534	0.100	0.022	0.100	99.010	0.414	99.420	0.413
31.193	407.960	0.100	0.022	0.100	103.960	0.414	104.391	0.413
31.258	433.053	0.095	0.022	0.095	110.355	0.392	110.788	0.392
31.322	437.910	0.074	0.022	0.074	111.593	0.305	111.933	0.305
31.387	442.767	0.074	0.022	0.074	112.830	0.305	113.175	0.305
31.452	434.672	0.063	0.023	0.063	110.767	0.262	111.057	0.261
31.530	416.055	0.089	0.023	0.089	106.023	0.371	106.416	0.370
31.595	418.483	0.110	0.023	0.110	106.642	0.458	107.130	0.457
31.659	432.244	0.100	0.023	0.100	110.149	0.414	110.605	0.413
31.724	450.052	0.089	0.023	0.089	114.687	0.371	115.112	0.370
31.789	452.480	0.074	0.023	0.074	115.305	0.305	115.657	0.305
31.854	468.669	0.068	0.024	0.068	119.431	0.283	119.769	0.283
31.919	458.146	0.068	0.024	0.068	116.749	0.283	117.080	0.283
31.984	445.195	0.074	0.024	0.074	113.449	0.305	113.795	0.305
32.048	444.386	0.089	0.025	0.089	113.243	0.371	113.662	0.370
32.113	443.576	0.105	0.025	0.105	113.036	0.436	113.529	0.435
32.178	440.338	0.110	0.025	0.110	112.211	0.458	112.725	0.457
32.243	457.337	0.121	0.025	0.121	116.543	0.502	117.127	0.500
32.308	492.143	0.089	0.025	0.089	125.413	0.371	125.878	0.370
32.373	506.713	0.074	0.026	0.074	129.126	0.305	129.520	0.305
32.437	505.094	0.074	0.026	0.074	128.713	0.305	129.106	0.305
32.502	505.094	0.079	0.026	0.079	128.713	0.327	129.134	0.327
32.580	471.907	0.121	0.026	0.121	120.256	0.502	120.859	0.500
32.645	473.526	0.116	0.026	0.116	120.668	0.480	121.247	0.479
32.710	483.239	0.105	0.026	0.105	123.144	0.436	123.681	0.435
32.774	501.856	0.095	0.026	0.095	127.888	0.392	128.390	0.392
32.839	513.188	0.084	0.026	0.084	130.776	0.349	131.232	0.348
